,status_id,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,clusters
1402,1403,742,10,1,742,0,0,0,0,0,1
1403,1404,596,17,1,596,0,0,0,0,0,1
1404,1405,1230,31,2,1230,0,0,0,0,0,1
1405,1406,758,24,3,758,0,0,0,0,0,1
1406,1407,322,9,12,322,0,0,0,0,0,1
1407,1408,924,22,6,924,0,0,0,0,0,1
1408,1409,537,16,1,537,0,0,0,0,0,1
1409,1410,433,4,0,433,0,0,0,0,0,1
1410,1411,442,17,11,442,0,0,0,0,0,1
1411,1412,544,19,0,544,0,0,0,0,0,1
1412,1413,699,10,2,699,0,0,0,0,0,1
1413,1414,1442,48,5,1442,0,0,0,0,0,1
1414,1415,332,3,2,332,0,0,0,0,0,1
1415,1416,972,16,2,972,0,0,0,0,0,1
1416,1417,330,18,0,330,0,0,0,0,0,1
1417,1418,1325,30,2,1325,0,0,0,0,0,1
1418,1419,1923,234,5,1923,0,0,0,0,0,1
1419,1420,1467,107,1,1467,0,0,0,0,0,1
1420,1421,1989,36,5,1989,0,0,0,0,0,1
1421,1422,779,9,0,779,0,0,0,0,0,1
1422,1423,626,9,0,626,0,0,0,0,0,1
1423,1424,493,14,2,493,0,0,0,0,0,1
1424,1425,2520,64,33,2520,0,0,0,0,0,1
1425,1426,273,10,0,273,0,0,0,0,0,1
1426,1427,2613,50,3,2613,0,0,0,0,0,1
1427,1428,2137,44,3,2137,0,0,0,0,0,1
1428,1429,665,9,1,665,0,0,0,0,0,1
1429,1430,3919,77,12,3919,0,0,0,0,0,1
1430,1431,4094,61,6,4094,0,0,0,0,0,1
1431,1432,2836,48,7,2836,0,0,0,0,0,1
1432,1433,562,5,1,562,0,0,0,0,0,1
1433,1434,767,26,2,767,0,0,0,0,0,1
1434,1435,722,9,1,722,0,0,0,0,0,1
1435,1436,37,0,0,37,0,0,0,0,0,1
1436,1437,637,8,1,637,0,0,0,0,0,1
1437,1438,1347,13,1,1347,0,0,0,0,0,1
1438,1439,922,5,0,922,0,0,0,0,0,1
1439,1440,108,6,2,108,0,0,0,0,0,1
1440,1441,685,10,2,685,0,0,0,0,0,1
1441,1442,450,4,0,450,0,0,0,0,0,1
1442,1443,353,0,3,353,0,0,0,0,0,1
1443,1444,458,3,0,458,0,0,0,0,0,1
1444,1445,2669,23,2,2669,0,0,0,0,0,1
1445,1446,371,3,1,371,0,0,0,0,0,1
1446,1447,973,8,1,973,0,0,0,0,0,1
1447,1448,778,24,2,778,0,0,0,0,0,1
1448,1449,551,2,0,551,0,0,0,0,0,1
1449,1450,501,4,0,501,0,0,0,0,0,1
1450,1451,493,17,1,493,0,0,0,0,0,1
1451,1452,306,7,1,306,0,0,0,0,0,1
1452,1453,405,6,1,405,0,0,0,0,0,1
1453,1454,497,8,0,497,0,0,0,0,0,1
1454,1455,782,11,0,782,0,0,0,0,0,1
1455,1456,367,7,0,367,0,0,0,0,0,1
1456,1457,500,16,0,500,0,0,0,0,0,1
1457,1458,426,9,2,426,0,0,0,0,0,1
1458,1459,880,24,1,880,0,0,0,0,0,1
1459,1460,716,28,0,716,0,0,0,0,0,1
1460,1461,461,17,1,461,0,0,0,0,0,1
1461,1462,244,6,0,244,0,0,0,0,0,1
1462,1463,589,18,1,589,0,0,0,0,0,1
1463,1464,321,6,0,321,0,0,0,0,0,1
1464,1465,396,10,0,396,0,0,0,0,0,1
1465,1466,350,5,0,350,0,0,0,0,0,1
1466,1467,164,5,0,164,0,0,0,0,0,1
1467,1468,718,20,0,718,0,0,0,0,0,1
1468,1469,196,12,0,196,0,0,0,0,0,1
1469,1470,849,25,1,849,0,0,0,0,0,1
1470,1471,109,6,3,109,0,0,0,0,0,1
1471,1472,413,7,2,413,0,0,0,0,0,1
1472,1473,395,16,0,395,0,0,0,0,0,1
1473,1474,425,12,0,425,0,0,0,0,0,1
1474,1475,688,8,0,688,0,0,0,0,0,1
1475,1476,313,6,0,313,0,0,0,0,0,1
1476,1477,399,34,4,399,0,0,0,0,0,1
1477,1478,714,46,5,714,0,0,0,0,0,1
1478,1479,576,17,3,576,0,0,0,0,0,1
1479,1480,462,15,0,462,0,0,0,0,0,1
1480,1481,41,2,0,41,0,0,0,0,0,1
1481,1482,469,17,0,469,0,0,0,0,0,1
1482,1483,17,2,0,17,0,0,0,0,0,1
1483,1484,6,0,0,6,0,0,0,0,0,1
1484,1485,344,10,0,344,0,0,0,0,0,1
1485,1486,621,16,8,621,0,0,0,0,0,1
1486,1487,603,13,1,603,0,0,0,0,0,1
1487,1488,530,13,0,530,0,0,0,0,0,1
1488,1489,211,2,0,211,0,0,0,0,0,1
1489,1490,327,6,6,327,0,0,0,0,0,1
1490,1491,505,21,11,505,0,0,0,0,0,1
1491,1492,424,6,0,424,0,0,0,0,0,1
1492,1493,514,10,2,514,0,0,0,0,0,1
1493,1494,412,17,0,412,0,0,0,0,0,1
1494,1495,150,4,0,150,0,0,0,0,0,1
1495,1496,233,4,0,233,0,0,0,0,0,1
1496,1497,906,22,3,906,0,0,0,0,0,1
1497,1498,800,26,2,800,0,0,0,0,0,1
1498,1499,279,10,0,279,0,0,0,0,0,1
1499,1500,715,18,6,715,0,0,0,0,0,1
1500,1501,969,46,4,969,0,0,0,0,0,1
1501,1502,489,23,11,489,0,0,0,0,0,1
1502,1503,294,25,3,294,0,0,0,0,0,1
1503,1504,437,31,0,437,0,0,0,0,0,1
1504,1505,219,8,0,219,0,0,0,0,0,1
1505,1506,267,9,0,267,0,0,0,0,0,1
1506,1507,321,12,2,321,0,0,0,0,0,1
1507,1508,190,3,0,190,0,0,0,0,0,1
1508,1509,318,14,0,318,0,0,0,0,0,1
1509,1510,246,17,1,246,0,0,0,0,0,1
1510,1511,327,9,0,327,0,0,0,0,0,1
1511,1512,417,6,0,417,0,0,0,0,0,1
1512,1513,317,5,0,317,0,0,0,0,0,1
1513,1514,340,11,0,340,0,0,0,0,0,1
1514,1515,385,12,0,385,0,0,0,0,0,1
1515,1516,543,5,0,543,0,0,0,0,0,1
1516,1517,981,32,6,981,0,0,0,0,0,1
1517,1518,308,5,0,308,0,0,0,0,0,1
1518,1519,425,5,1,425,0,0,0,0,0,1
1519,1520,542,9,0,542,0,0,0,0,0,1
1520,1521,254,2,0,254,0,0,0,0,0,1
1521,1522,325,36,0,325,0,0,0,0,0,1
1522,1523,287,9,0,287,0,0,0,0,0,1
1523,1524,247,8,0,247,0,0,0,0,0,1
1524,1525,273,7,0,273,0,0,0,0,0,1
1525,1526,396,30,1,396,0,0,0,0,0,1
1526,1527,241,2,0,241,0,0,0,0,0,1
1527,1528,204,1,0,204,0,0,0,0,0,1
1528,1529,199,6,1,199,0,0,0,0,0,1
1529,1530,6,0,0,6,0,0,0,0,0,1
1530,1531,421,10,2,421,0,0,0,0,0,1
1531,1532,240,7,0,240,0,0,0,0,0,1
1532,1533,479,18,1,479,0,0,0,0,0,1
1533,1534,282,7,0,282,0,0,0,0,0,1
1534,1535,107,1,2,107,0,0,0,0,0,1
1535,1536,258,5,0,258,0,0,0,0,0,1
1536,1537,799,31,4,799,0,0,0,0,0,1
1537,1538,157,9,3,157,0,0,0,0,0,1
1538,1539,358,19,1,358,0,0,0,0,0,1
1539,1540,45,1,0,45,0,0,0,0,0,1
1540,1541,155,2,0,155,0,0,0,0,0,1
1541,1542,328,21,5,328,0,0,0,0,0,1
1542,1543,271,6,0,271,0,0,0,0,0,1
1543,1544,202,10,1,202,0,0,0,0,0,1
1544,1545,249,7,1,249,0,0,0,0,0,1
1545,1546,460,31,1,460,0,0,0,0,0,1
1546,1547,100,0,0,100,0,0,0,0,0,1
1547,1548,101,2,1,101,0,0,0,0,0,1
1548,1549,258,7,0,258,0,0,0,0,0,1
1549,1550,152,5,0,152,0,0,0,0,0,1
1550,1551,87,3,0,87,0,0,0,0,0,1
1551,1552,46,4,0,46,0,0,0,0,0,1
1552,1553,63,0,0,63,0,0,0,0,0,1
1553,1554,271,3,1,271,0,0,0,0,0,1
1554,1555,126,5,2,126,0,0,0,0,0,1
1555,1556,175,6,0,175,0,0,0,0,0,1
1556,1557,47,0,1,47,0,0,0,0,0,1
1557,1558,42,0,0,42,0,0,0,0,0,1
1558,1559,53,1,0,53,0,0,0,0,0,1
1559,1560,100,1,1,100,0,0,0,0,0,1
1560,1561,41,1,0,41,0,0,0,0,0,1
1561,1562,34,0,0,34,0,0,0,0,0,1
1562,1563,238,4,0,238,0,0,0,0,0,1
1563,1564,223,3,1,223,0,0,0,0,0,1
1564,1565,75,0,0,75,0,0,0,0,0,1
1565,1566,101,1,0,101,0,0,0,0,0,1
1566,1567,51,0,0,51,0,0,0,0,0,1
1567,1568,77,3,0,77,0,0,0,0,0,1
1568,1569,1190,12,1,1190,0,0,0,0,0,1
1569,1570,9,0,0,9,0,0,0,0,0,1
1570,1571,134,3,0,134,0,0,0,0,0,1
1571,1572,72,0,0,72,0,0,0,0,0,1
1572,1573,188,6,0,188,0,0,0,0,0,1
1573,1574,221,2,0,221,0,0,0,0,0,1
1574,1575,221,3,0,221,0,0,0,0,0,1
1575,1576,94,3,0,94,0,0,0,0,0,1
1576,1577,82,3,0,82,0,0,0,0,0,1
1577,1578,216,8,0,216,0,0,0,0,0,1
1578,1579,110,0,0,110,0,0,0,0,0,1
1579,1580,348,0,0,348,0,0,0,0,0,1
1580,1581,225,13,0,225,0,0,0,0,0,1
1581,1582,80,1,0,80,0,0,0,0,0,1
1582,1583,91,6,0,91,0,0,0,0,0,1
1583,1584,184,11,0,184,0,0,0,0,0,1
1584,1585,562,0,0,562,0,0,0,0,0,1
1585,1586,184,0,0,184,0,0,0,0,0,1
1586,1587,190,2,0,190,0,0,0,0,0,1
1587,1588,360,23,2,360,0,0,0,0,0,1
1588,1589,57,0,0,57,0,0,0,0,0,1
1589,1590,102,4,0,102,0,0,0,0,0,1
1590,1591,152,2,0,152,0,0,0,0,0,1
1591,1592,263,14,0,263,0,0,0,0,0,1
1592,1593,62,1,0,62,0,0,0,0,0,1
1593,1594,126,18,0,126,0,0,0,0,0,1
1594,1595,114,3,0,114,0,0,0,0,0,1
1595,1596,187,9,0,187,0,0,0,0,0,1
1596,1597,58,7,0,58,0,0,0,0,0,1
1597,1598,46,3,0,46,0,0,0,0,0,1
1598,1599,183,4,0,183,0,0,0,0,0,1
1599,1600,99,11,0,99,0,0,0,0,0,1
1600,1601,51,0,0,51,0,0,0,0,0,1
1601,1602,92,6,0,92,0,0,0,0,0,1
1602,1603,103,6,0,103,0,0,0,0,0,1
1603,1604,326,9,0,326,0,0,0,0,0,1
1604,1605,113,2,0,113,0,0,0,0,0,1
1605,1606,61,0,0,61,0,0,0,0,0,1
1606,1607,76,3,0,76,0,0,0,0,0,1
1607,1608,66,1,0,66,0,0,0,0,0,1
1608,1609,638,34,9,638,0,0,0,0,0,1
1609,1610,154,0,0,154,0,0,0,0,0,1
1610,1611,95,9,3,95,0,0,0,0,0,1
1611,1612,29,0,0,29,0,0,0,0,0,1
1612,1613,71,2,1,71,0,0,0,0,0,1
1613,1614,813,6,0,813,0,0,0,0,0,1
1614,1615,506,44,7,506,0,0,0,0,0,1
1615,1616,68,7,0,68,0,0,0,0,0,1
1616,1617,174,11,0,174,0,0,0,0,0,1
1617,1618,105,4,0,105,0,0,0,0,0,1
1618,1619,179,11,0,179,0,0,0,0,0,1
1619,1620,191,6,0,191,0,0,0,0,0,1
1620,1621,203,3,1,203,0,0,0,0,0,1
1621,1622,277,52,2,277,0,0,0,0,0,1
1622,1623,62,2,0,62,0,0,0,0,0,1
1623,1624,200,6,0,200,0,0,0,0,0,1
1624,1625,339,30,0,339,0,0,0,0,0,1
1625,1626,178,10,1,178,0,0,0,0,0,1
1626,1627,23,0,0,23,0,0,0,0,0,1
1627,1628,65,11,0,65,0,0,0,0,0,1
1628,1629,250,7,6,250,0,0,0,0,0,1
1629,1630,59,0,0,59,0,0,0,0,0,1
1630,1631,110,12,3,110,0,0,0,0,0,1
1631,1632,147,13,2,147,0,0,0,0,0,1
1632,1633,62,6,0,62,0,0,0,0,0,1
1633,1634,686,53,3,686,0,0,0,0,0,1
1634,1635,351,5,2,351,0,0,0,0,0,1
1635,1636,215,12,1,215,0,0,0,0,0,1
1636,1637,100,6,6,100,0,0,0,0,0,1
1637,1638,131,1,1,131,0,0,0,0,0,1
1638,1639,560,22,12,560,0,0,0,0,0,1
1639,1640,374,9,16,374,0,0,0,0,0,1
1640,1641,559,22,7,559,0,0,0,0,0,1
1641,1642,169,6,5,169,0,0,0,0,0,1
1642,1643,473,9,9,473,0,0,0,0,0,1
1643,1644,58,2,4,58,0,0,0,0,0,1
1644,1645,164,4,9,164,0,0,0,0,0,1
1645,1646,614,24,21,614,0,0,0,0,0,1
1646,1647,211,2,4,211,0,0,0,0,0,1
1647,1648,129,9,3,129,0,0,0,0,0,1
1648,1649,155,5,9,155,0,0,0,0,0,1
1649,1650,438,14,19,438,0,0,0,0,0,1
1650,1651,304,20,24,304,0,0,0,0,0,1
1651,1652,116,2,10,116,0,0,0,0,0,1
1652,1653,135,1,2,135,0,0,0,0,0,1
1653,1654,115,9,0,115,0,0,0,0,0,1
1654,1655,128,3,0,128,0,0,0,0,0,1
1655,1656,128,3,0,128,0,0,0,0,0,1
1656,1657,55,4,4,55,0,0,0,0,0,1
1657,1658,109,1,0,109,0,0,0,0,0,1
1658,1659,58,0,0,58,0,0,0,0,0,1
1659,1660,83,0,0,83,0,0,0,0,0,1
1660,1661,164,6,0,164,0,0,0,0,0,1
1661,1662,210,9,0,210,0,0,0,0,0,1
1662,1663,133,17,5,133,0,0,0,0,0,1
1663,1664,91,6,6,91,0,0,0,0,0,1
1664,1665,226,13,0,226,0,0,0,0,0,1
1665,1666,50,3,0,50,0,0,0,0,0,1
1666,1667,243,0,0,243,0,0,0,0,0,1
1667,1668,113,15,0,113,0,0,0,0,0,1
1668,1669,243,5,5,243,0,0,0,0,0,1
1669,1670,141,1,1,141,0,0,0,0,0,1
1670,1671,130,0,5,130,0,0,0,0,0,1
1671,1672,65,2,4,65,0,0,0,0,0,1
1672,1673,3,3,0,3,0,0,0,0,0,1
1673,1674,75,3,0,75,0,0,0,0,0,1
1674,1675,45,0,1,45,0,0,0,0,0,1
1675,1676,177,14,4,177,0,0,0,0,0,1
1676,1677,45,1,0,45,0,0,0,0,0,1
1677,1678,93,8,0,93,0,0,0,0,0,1
1678,1679,73,0,2,73,0,0,0,0,0,1
1679,1680,82,5,0,82,0,0,0,0,0,1
1680,1681,89,17,1,89,0,0,0,0,0,1
1681,1682,52,5,3,52,0,0,0,0,0,1
1682,1683,52,5,3,52,0,0,0,0,0,1
1683,1684,32,1,0,32,0,0,0,0,0,1
1684,1685,140,18,0,140,0,0,0,0,0,1
1685,1686,113,5,0,113,0,0,0,0,0,1
1686,1687,1201,86,3,1201,0,0,0,0,0,1
1687,1688,1145,22,4,1145,0,0,0,0,0,1
1688,1689,107,5,5,107,0,0,0,0,0,1
1689,1690,27,5,0,27,0,0,0,0,0,1
1690,1691,101,9,0,101,0,0,0,0,0,1
1691,1692,160,8,3,160,0,0,0,0,0,1
1692,1693,197,20,2,197,0,0,0,0,0,1
1693,1694,70,3,0,70,0,0,0,0,0,1
1694,1695,88,11,1,88,0,0,0,0,0,1
1695,1696,22,1,0,22,0,0,0,0,0,1
1696,1697,265,5,0,265,0,0,0,0,0,1
1697,1698,73,4,7,73,0,0,0,0,0,1
1698,1699,211,2,0,211,0,0,0,0,0,1
1699,1700,165,9,0,165,0,0,0,0,0,1
1700,1701,190,6,1,190,0,0,0,0,0,1
1701,1702,83,1,0,83,0,0,0,0,0,1
1702,1703,51,1,0,51,0,0,0,0,0,1
1703,1704,386,15,14,386,0,0,0,0,0,1
1704,1705,135,14,0,135,0,0,0,0,0,1
1705,1706,273,35,2,273,0,0,0,0,0,1
1706,1707,87,25,4,87,0,0,0,0,0,1
1707,1708,240,30,2,240,0,0,0,0,0,1
1708,1709,47,1,0,47,0,0,0,0,0,1
1709,1710,23,7,16,23,0,0,0,0,0,1
1710,1711,84,4,0,84,0,0,0,0,0,1
1711,1712,18,0,0,18,0,0,0,0,0,1
1712,1713,59,5,0,59,0,0,0,0,0,1
1713,1714,44,0,0,44,0,0,0,0,0,1
1714,1715,28,0,0,28,0,0,0,0,0,1
1715,1716,30,1,0,30,0,0,0,0,0,1
1716,1717,39,2,0,39,0,0,0,0,0,1
1717,1718,17,0,1,17,0,0,0,0,0,1
1718,1719,74,15,1,74,0,0,0,0,0,1
1719,1720,68,6,0,68,0,0,0,0,0,1
1720,1721,65,2,10,65,0,0,0,0,0,1
1721,1722,52,2,0,52,0,0,0,0,0,1
1722,1723,78,8,0,78,0,0,0,0,0,1
1723,1724,28,3,0,28,0,0,0,0,0,1
1724,1725,63,5,0,63,0,0,0,0,0,1
1725,1726,19,24,0,19,0,0,0,0,0,1
1726,1727,21,22,0,21,0,0,0,0,0,1
1727,1728,77,12,0,77,0,0,0,0,0,1
1728,1729,137,3,1,137,0,0,0,0,0,1
1729,1730,537,16,1,537,0,0,0,0,0,1
1730,1731,57,5,1,57,0,0,0,0,0,1
1731,1732,144,11,0,144,0,0,0,0,0,1
1732,1733,13,1,0,13,0,0,0,0,0,1
1733,1734,10,0,0,10,0,0,0,0,0,1
1734,1735,108,5,0,108,0,0,0,0,0,1
1735,1736,49,0,0,49,0,0,0,0,0,1
1736,1737,1,0,0,1,0,0,0,0,0,1
1737,1738,29,1,0,29,0,0,0,0,0,1
1738,1739,24,2,2,24,0,0,0,0,0,1
1739,1740,156,17,0,156,0,0,0,0,0,1
1740,1741,56,1,0,56,0,0,0,0,0,1
1741,1742,34,1,0,34,0,0,0,0,0,1
1742,1743,16,1,0,16,0,0,0,0,0,1
1743,1744,25,1,0,25,0,0,0,0,0,1
1744,1745,38,4,1,38,0,0,0,0,0,1
1745,1746,45,5,0,45,0,0,0,0,0,1
1746,1747,74,2,0,74,0,0,0,0,0,1
1747,1748,8,0,0,8,0,0,0,0,0,1
1748,1749,2,0,0,2,0,0,0,0,0,1
1749,1750,131,8,0,131,0,0,0,0,0,1
1750,1751,32,3,0,32,0,0,0,0,0,1
1751,1752,14,1,1,14,0,0,0,0,0,1
1752,1753,90,10,4,90,0,0,0,0,0,1
1753,1754,122,2,0,122,0,0,0,0,0,1
1754,1755,5,0,0,5,0,0,0,0,0,1
1755,1756,97,5,1,97,0,0,0,0,0,1
1756,1757,31,1,0,31,0,0,0,0,0,1
1757,1758,80,4,0,80,0,0,0,0,0,1
1758,1759,51,1,1,51,0,0,0,0,0,1
1759,1760,38,0,0,38,0,0,0,0,0,1
1760,1761,102,5,0,102,0,0,0,0,0,1
1761,1762,92,10,1,92,0,0,0,0,0,1
1762,1763,54,4,0,54,0,0,0,0,0,1
1763,1764,44,4,0,44,0,0,0,0,0,1
1764,1765,78,5,1,78,0,0,0,0,0,1
1765,1766,66,10,1,66,0,0,0,0,0,1
1766,1767,54,6,2,54,0,0,0,0,0,1
1767,1768,25,0,0,25,0,0,0,0,0,1
1768,1769,74,5,1,74,0,0,0,0,0,1
1769,1770,79,7,1,79,0,0,0,0,0,1
1770,1771,104,3,1,104,0,0,0,0,0,1
1771,1772,38,7,0,38,0,0,0,0,0,1
1772,1773,17,6,0,17,0,0,0,0,0,1
1773,1774,75,8,0,75,0,0,0,0,0,1
1774,1775,52,3,0,52,0,0,0,0,0,1
1775,1776,38,0,5,38,0,0,0,0,0,1
1776,1777,58,5,0,58,0,0,0,0,0,1
1777,1778,12,1,2,12,0,0,0,0,0,1
1778,1779,4,0,2,4,0,0,0,0,0,1
1779,1780,28,4,0,28,0,0,0,0,0,1
1780,1781,4,0,1,4,0,0,0,0,0,1
1781,1782,51,0,0,51,0,0,0,0,0,1
1782,1783,18,1,0,18,0,0,0,0,0,1
1783,1784,45,0,0,45,0,0,0,0,0,1
1784,1785,14,0,0,14,0,0,0,0,0,1
1785,1786,54,1,0,54,0,0,0,0,0,1
1786,1787,65,4,0,65,0,0,0,0,0,1
1787,1788,73,0,0,73,0,0,0,0,0,1
1788,1789,43,3,0,43,0,0,0,0,0,1
1789,1790,28,4,1,28,0,0,0,0,0,1
1790,1791,22,1,0,22,0,0,0,0,0,1
1791,1792,39,3,0,39,0,0,0,0,0,1
1792,1793,62,8,0,62,0,0,0,0,0,1
1793,1794,20,2,0,20,0,0,0,0,0,1
1794,1795,17,0,0,17,0,0,0,0,0,1
1795,1796,49,7,0,49,0,0,0,0,0,1
1796,1797,62,7,0,62,0,0,0,0,0,1
1797,1798,43,2,0,43,0,0,0,0,0,1
1798,1799,30,1,0,30,0,0,0,0,0,1
1799,1800,28,0,0,28,0,0,0,0,0,1
1800,1801,49,2,2,49,0,0,0,0,0,1
1801,1802,67,6,0,67,0,0,0,0,0,1
1802,1803,20,1,0,20,0,0,0,0,0,1
1803,1804,81,5,0,81,0,0,0,0,0,1
1804,1805,58,6,1,58,0,0,0,0,0,1
1805,1806,13,5,0,13,0,0,0,0,0,1
1806,1807,47,0,0,47,0,0,0,0,0,1
1807,1808,7,0,2,7,0,0,0,0,0,1
1808,1809,62,2,1,62,0,0,0,0,0,1
1809,1810,84,6,0,84,0,0,0,0,0,1
1810,1811,23,2,0,23,0,0,0,0,0,1
1811,1812,19,4,0,19,0,0,0,0,0,1
1812,1813,13,0,1,13,0,0,0,0,0,1
1813,1814,8,1,1,8,0,0,0,0,0,1
1814,1815,35,1,0,35,0,0,0,0,0,1
1815,1816,37,0,0,37,0,0,0,0,0,1
1816,1817,73,10,0,73,0,0,0,0,0,1
1817,1818,114,9,0,114,0,0,0,0,0,1
1818,1819,69,6,0,69,0,0,0,0,0,1
1819,1820,43,0,0,43,0,0,0,0,0,1
1820,1821,106,3,0,106,0,0,0,0,0,1
1821,1822,69,2,0,69,0,0,0,0,0,1
1822,1823,65,2,0,65,0,0,0,0,0,1
1823,1824,52,0,0,52,0,0,0,0,0,1
1824,1825,79,1,0,79,0,0,0,0,0,1
1825,1826,49,1,0,49,0,0,0,0,0,1
1826,1827,31,0,0,31,0,0,0,0,0,1
1827,1828,7,0,2,7,0,0,0,0,0,1
1828,1829,6,0,2,6,0,0,0,0,0,1
1829,1830,7,0,0,7,0,0,0,0,0,1
1830,1831,5,1,1,5,0,0,0,0,0,1
1831,1832,18,1,0,18,0,0,0,0,0,1
1832,1833,32,0,7,32,0,0,0,0,0,1
1833,1834,33,1,0,33,0,0,0,0,0,1
1834,1835,97,0,0,97,0,0,0,0,0,1
1835,1836,102,16,0,102,0,0,0,0,0,1
1836,1837,38,10,0,38,0,0,0,0,0,1
1837,1838,16,2,0,16,0,0,0,0,0,1
1838,1839,3,1,2,3,0,0,0,0,0,1
1839,1840,27,0,5,27,0,0,0,0,0,1
1840,1841,78,4,35,78,0,0,0,0,0,1
1841,1842,29,0,0,29,0,0,0,0,0,1
1842,1843,66,9,0,66,0,0,0,0,0,1
1843,1844,78,16,0,78,0,0,0,0,0,1
1844,1845,57,9,1,57,0,0,0,0,0,1
1845,1846,19,4,0,19,0,0,0,0,0,1
1846,1847,82,14,0,82,0,0,0,0,0,1
1847,1848,5,4,1,5,0,0,0,0,0,1
1848,1849,52,5,0,52,0,0,0,0,0,1
1849,1850,45,14,0,45,0,0,0,0,0,1
1850,1851,41,19,11,41,0,0,0,0,0,1
1851,1852,55,10,0,55,0,0,0,0,0,1
1852,1853,40,1,0,40,0,0,0,0,0,1
1853,1854,48,4,0,48,0,0,0,0,0,1
1854,1855,53,7,0,53,0,0,0,0,0,1
1855,1856,5,0,0,5,0,0,0,0,0,1
1856,1857,0,0,0,0,0,0,0,0,0,1
1857,1858,74,6,0,74,0,0,0,0,0,1
1858,1859,7,1,2,7,0,0,0,0,0,1
1859,1860,96,214,0,96,0,0,0,0,0,1
1860,1861,43,2,0,43,0,0,0,0,0,1
1861,1862,13,3,0,13,0,0,0,0,0,1
1862,1863,28,3,0,28,0,0,0,0,0,1
1863,1864,34,0,1,34,0,0,0,0,0,1
1864,1865,83,1,0,83,0,0,0,0,0,1
1865,1866,7,0,0,7,0,0,0,0,0,1
1866,1867,34,0,0,34,0,0,0,0,0,1
1867,1868,97,3,0,97,0,0,0,0,0,1
1868,1869,24,4,0,24,0,0,0,0,0,1
1869,1870,106,18,0,106,0,0,0,0,0,1
1870,1871,131,4,0,131,0,0,0,0,0,1
1871,1872,132,7,0,132,0,0,0,0,0,1
1872,1873,79,5,0,79,0,0,0,0,0,1
1873,1874,71,2,7,71,0,0,0,0,0,1
1874,1875,55,8,5,55,0,0,0,0,0,1
1875,1876,51,9,0,51,0,0,0,0,0,1
1876,1877,46,3,1,46,0,0,0,0,0,1
1877,1878,5,2,2,5,0,0,0,0,0,1
1878,1879,52,5,0,52,0,0,0,0,0,1
1879,1880,18,0,0,18,0,0,0,0,0,1
1880,1881,207,13,0,207,0,0,0,0,0,1
1881,1882,105,5,0,105,0,0,0,0,0,1
1882,1883,30,0,0,30,0,0,0,0,0,1
1883,1884,32,0,0,32,0,0,0,0,0,1
1884,1885,44,10,0,44,0,0,0,0,0,1
1885,1886,100,28,1,100,0,0,0,0,0,1
1886,1887,58,4,0,58,0,0,0,0,0,1
1887,1888,22,1,0,22,0,0,0,0,0,1
1888,1889,26,0,0,26,0,0,0,0,0,1
1889,1890,45,4,0,45,0,0,0,0,0,1
1890,1891,21,0,0,21,0,0,0,0,0,1
1891,1892,75,15,0,75,0,0,0,0,0,1
1892,1893,21,0,1,21,0,0,0,0,0,1
1893,1894,72,23,0,72,0,0,0,0,0,1
1894,1895,50,1,0,50,0,0,0,0,0,1
1895,1896,26,6,0,26,0,0,0,0,0,1
1896,1897,46,9,0,46,0,0,0,0,0,1
1897,1898,80,7,0,80,0,0,0,0,0,1
1898,1899,41,11,0,41,0,0,0,0,0,1
1899,1900,69,6,0,69,0,0,0,0,0,1
1900,1901,3,2,2,3,0,0,0,0,0,1
1901,1902,21,4,0,21,0,0,0,0,0,1
1902,1903,64,1,0,64,0,0,0,0,0,1
1903,1904,60,19,0,60,0,0,0,0,0,1
1904,1905,25,3,0,25,0,0,0,0,0,1
1905,1906,48,17,0,48,0,0,0,0,0,1
1906,1907,45,4,0,45,0,0,0,0,0,1
1907,1908,2,0,1,2,0,0,0,0,0,1
1908,1909,7,0,1,7,0,0,0,0,0,1
1909,1910,61,13,0,61,0,0,0,0,0,1
1910,1911,16,9,0,16,0,0,0,0,0,1
1911,1912,27,3,0,27,0,0,0,0,0,1
1912,1913,42,16,11,42,0,0,0,0,0,1
1913,1914,65,0,0,65,0,0,0,0,0,1
1914,1915,44,4,0,44,0,0,0,0,0,1
1915,1916,55,12,0,55,0,0,0,0,0,1
1916,1917,59,7,0,59,0,0,0,0,0,1
1917,1918,51,6,0,51,0,0,0,0,0,1
1918,1919,41,1,0,41,0,0,0,0,0,1
1919,1920,12,5,0,12,0,0,0,0,0,1
1920,1921,57,7,0,57,0,0,0,0,0,1
1921,1922,55,7,0,55,0,0,0,0,0,1
1922,1923,76,4,0,76,0,0,0,0,0,1
1923,1924,103,14,0,103,0,0,0,0,0,1
1924,1925,46,2,0,46,0,0,0,0,0,1
1925,1926,74,14,0,74,0,0,0,0,0,1
1926,1927,25,0,0,25,0,0,0,0,0,1
1927,1928,34,0,0,34,0,0,0,0,0,1
1928,1929,50,1,0,50,0,0,0,0,0,1
1929,1930,47,0,0,47,0,0,0,0,0,1
1930,1931,64,2,0,64,0,0,0,0,0,1
1931,1932,40,1,0,40,0,0,0,0,0,1
1932,1933,58,1,0,58,0,0,0,0,0,1
1933,1934,67,3,0,67,0,0,0,0,0,1
1934,1935,50,3,0,50,0,0,0,0,0,1
1935,1936,53,1,0,53,0,0,0,0,0,1
